unique_id,ds,issue_date,y_true,y_pred
badia-de-pollenca,2025-06-02 08:00:00,2025-06-02,13.0,13.481282234191895
badia-de-pollenca,2025-06-02 09:00:00,2025-06-02,10.0,17.895360946655273
badia-de-pollenca,2025-06-02 10:00:00,2025-06-02,12.0,18.973421096801758
badia-de-pollenca,2025-06-02 11:00:00,2025-06-02,19.0,20.27722930908203
badia-de-pollenca,2025-06-02 12:00:00,2025-06-02,16.0,20.613515853881836
badia-de-pollenca,2025-06-02 13:00:00,2025-06-02,13.0,20.9747314453125
badia-de-pollenca,2025-06-02 14:00:00,2025-06-02,18.0,20.877830505371094
badia-de-pollenca,2025-06-02 15:00:00,2025-06-02,8.0,20.95354461669922
badia-de-pollenca,2025-06-02 16:00:00,2025-06-02,7.0,20.982492446899414
badia-de-pollenca,2025-06-02 17:00:00,2025-06-02,4.0,18.005199432373047
badia-de-pollenca,2025-06-02 18:00:00,2025-06-02,4.0,17.156295776367188
badia-de-pollenca,2025-06-02 19:00:00,2025-06-02,4.0,16.224140167236328
badia-de-pollenca,2025-06-02 20:00:00,2025-06-02,6.0,15.814806938171387
badia-de-pollenca,2025-06-03 08:00:00,2025-06-02,13.0,16.617029190063477
badia-de-pollenca,2025-06-03 09:00:00,2025-06-02,8.0,19.270540237426758
badia-de-pollenca,2025-06-03 10:00:00,2025-06-02,6.0,19.751134872436523
badia-de-pollenca,2025-06-03 11:00:00,2025-06-02,7.0,21.097301483154297
badia-de-pollenca,2025-06-03 12:00:00,2025-06-02,9.0,21.954456329345703
badia-de-pollenca,2025-06-03 13:00:00,2025-06-02,14.0,22.291181564331055
badia-de-pollenca,2025-06-03 14:00:00,2025-06-02,12.0,22.484098434448242
badia-de-pollenca,2025-06-03 15:00:00,2025-06-02,6.0,22.172019958496094
badia-de-pollenca,2025-06-03 16:00:00,2025-06-02,9.0,21.164735794067383
badia-de-pollenca,2025-06-03 17:00:00,2025-06-02,6.0,18.845657348632812
badia-de-pollenca,2025-06-03 18:00:00,2025-06-02,10.0,17.470151901245117
badia-de-pollenca,2025-06-03 19:00:00,2025-06-02,9.0,16.686748504638672
badia-de-pollenca,2025-06-03 20:00:00,2025-06-02,7.0,16.506193161010742
badia-de-pollenca,2025-06-04 08:00:00,2025-06-02,19.0,16.05577850341797
badia-de-pollenca,2025-06-04 09:00:00,2025-06-02,16.0,18.250228881835938
badia-de-pollenca,2025-06-04 10:00:00,2025-06-02,15.0,20.166820526123047
badia-de-pollenca,2025-06-04 11:00:00,2025-06-02,16.0,21.833555221557617
badia-de-pollenca,2025-06-04 12:00:00,2025-06-02,16.0,22.544464111328125
badia-de-pollenca,2025-06-04 13:00:00,2025-06-02,17.0,23.28107261657715
badia-de-pollenca,2025-06-04 14:00:00,2025-06-02,18.0,23.574378967285156
